CRSP_ID,case,model_type,label,label_prob,model_r2,model_intercept,model_prediction,feature,feature_value,feature_weight,feature_desc,Severe_Crash_Count,County_Name,Start_Description,End_Description
s.56.4.26.001,1595,classification,pred,0.104516334506973,0.148821600138962,0.264353114101168,0.0791504715016265,Seg_CrossSection_Design,2,-0.049842972221239,Seg_CrossSection_Design = 2-lane undivided,0,Otter Tail,Wilkin County Line,6.5 Miles E
s.56.4.26.001,1595,classification,pred,0.104516334506973,0.148821600138962,0.264353114101168,0.0791504715016265,Road_Access_Count,8,-0.0453766054152367,7 < Road_Access_Count <= 10,0,Otter Tail,Wilkin County Line,6.5 Miles E
s.56.4.27.002,893,classification,pred,0.324158976778466,0.730295387619703,0.295928822820683,0.328424003321263,MVMT_5yrMillionVMT,19.78,0.416280622476668,10.20 < MVMT_5yrMillionVMT,1,Otter Tail,Fergus Falls Corp Lmts,CSAH 10
s.56.4.27.002,893,classification,pred,0.324158976778466,0.730295387619703,0.295928822820683,0.328424003321263,Mumble_Strips,2,-0.174155121679008,Mumble_Strips = none,1,Otter Tail,Fergus Falls Corp Lmts,CSAH 10
s.56.4.27.002,893,classification,pred,0.324158976778466,0.730295387619703,0.295928822820683,0.328424003321263,ADT_vpd,2385,-0.047611883373065,1546 < ADT_vpd,1,Otter Tail,Fergus Falls Corp Lmts,CSAH 10
s.56.4.27.002,893,classification,pred,0.324158976778466,0.730295387619703,0.295928822820683,0.328424003321263,Segment_Cross_Section,2,0.0358944421423754,Segment_Cross_Section = 2-lane,1,Otter Tail,Fergus Falls Corp Lmts,CSAH 10
s.56.4.27.002,893,classification,pred,0.324158976778466,0.730295387619703,0.295928822820683,0.328424003321263,Density_Curve,0,-0.0290997726242211,Density_Curve <= 0.43,1,Otter Tail,Fergus Falls Corp Lmts,CSAH 10
s.56.4.27.002,893,classification,pred,0.324158976778466,0.730295387619703,0.295928822820683,0.328424003321263,Farm_Access_Count,16,0.0255163733849404,14.0 < Farm_Access_Count <= 26.6,1,Otter Tail,Fergus Falls Corp Lmts,CSAH 10
s.56.4.27.002,893,classification,pred,0.324158976778466,0.730295387619703,0.295928822820683,0.328424003321263,Seg_CrossSection_Design,2,0.0227460395632661,Seg_CrossSection_Design = 2-lane undivided,1,Otter Tail,Fergus Falls Corp Lmts,CSAH 10
s.56.4.27.002,893,classification,pred,0.324158976778466,0.730295387619703,0.295928822820683,0.328424003321263,Residential_Access_Count,34,0.0215058029757909,21 < Residential_Access_Count <= 36,1,Otter Tail,Fergus Falls Corp Lmts,CSAH 10
s.56.4.27.003,1273,classification,pred,0.390132011004419,0.68965602602806,0.228872482160839,0.396161375190072,MVMT_5yrMillionVMT,14.37,0.399755342606619,10.20 < MVMT_5yrMillionVMT,1,Otter Tail,CSAH 10,CSAH 24
s.56.4.27.003,1273,classification,pred,0.390132011004419,0.68965602602806,0.228872482160839,0.396161375190072,Segment_Cross_Section,2,-0.165048131407583,Segment_Cross_Section = 2-lane,1,Otter Tail,CSAH 10,CSAH 24
s.56.4.27.003,1273,classification,pred,0.390132011004419,0.68965602602806,0.228872482160839,0.396161375190072,Centerline_Striping,2,0.0536603830581651,Centerline_Striping = present,1,Otter Tail,CSAH 10,CSAH 24
s.56.4.27.003,1273,classification,pred,0.390132011004419,0.68965602602806,0.228872482160839,0.396161375190072,Residential_Access_Count,38,0.0538212176147617,36 < Residential_Access_Count,1,Otter Tail,CSAH 10,CSAH 24
s.56.4.27.003,1273,classification,pred,0.390132011004419,0.68965602602806,0.228872482160839,0.396161375190072,Road_Access_Count,28,0.0363189062074068,15 < Road_Access_Count,1,Otter Tail,CSAH 10,CSAH 24
s.56.4.27.003,1273,classification,pred,0.390132011004419,0.68965602602806,0.228872482160839,0.396161375190072,Total_Access_County,124,0.0325384379850579,76 < Total_Access_County,1,Otter Tail,CSAH 10,CSAH 24
s.56.4.27.003,1273,classification,pred,0.390132011004419,0.68965602602806,0.228872482160839,0.396161375190072,Alley_Other_Access_Count,3,0.023650633242546,2 < Alley_Other_Access_Count,1,Otter Tail,CSAH 10,CSAH 24
s.56.4.27.003,1273,classification,pred,0.390132011004419,0.68965602602806,0.228872482160839,0.396161375190072,Rumble_Strips,4,0.0223343100843816,Rumble_Strips = none,1,Otter Tail,CSAH 10,CSAH 24
s.56.4.28.001,1606,classification,pred,0.0743402082054013,0.146663437242149,0.0646424379512123,0.128344271418742,MVMT_5yrMillionVMT,1.02,-0.173492692831876,0.80 < MVMT_5yrMillionVMT <= 1.95,0,Otter Tail,CSAH 11,CSAH 21
s.56.4.28.001,1606,classification,pred,0.0743402082054013,0.146663437242149,0.0646424379512123,0.128344271418742,Median_Type,4,0.155125889564925,Median_Type = undivided,0,Otter Tail,CSAH 11,CSAH 21
s.56.4.28.001,1606,classification,pred,0.0743402082054013,0.146663437242149,0.0646424379512123,0.128344271418742,Seg_CrossSection_Design,2,0.0847036129147474,Seg_CrossSection_Design = 2-lane undivided,0,Otter Tail,CSAH 11,CSAH 21
s.56.4.28.001,1606,classification,pred,0.0743402082054013,0.146663437242149,0.0646424379512123,0.128344271418742,Rumble_Strips,4,-0.0580113830759793,Rumble_Strips = none,0,Otter Tail,CSAH 11,CSAH 21
s.56.4.28.001,1606,classification,pred,0.0743402082054013,0.146663437242149,0.0646424379512123,0.128344271418742,Access_Density,8.856846248,0.0570828683033542,Access_Density <= 10.0,0,Otter Tail,CSAH 11,CSAH 21
s.56.4.28.001,1606,classification,pred,0.0743402082054013,0.146663437242149,0.0646424379512123,0.128344271418742,Alley_Other_Access_Count,0,-0.0424717140649874,Alley_Other_Access_Count <= 1,0,Otter Tail,CSAH 11,CSAH 21
s.56.4.28.001,1606,classification,pred,0.0743402082054013,0.146663437242149,0.0646424379512123,0.128344271418742,Density_Curve,0,-0.0401272121489849,Density_Curve <= 0.43,0,Otter Tail,CSAH 11,CSAH 21
s.56.4.28.001,1606,classification,pred,0.0743402082054013,0.146663437242149,0.0646424379512123,0.128344271418742,Centerline_Striping,2,0.0382294158186549,Centerline_Striping = present,0,Otter Tail,CSAH 11,CSAH 21
s.56.4.28.002,1497,classification,pred,0.103733744824692,0.116155235874834,0.268681056344321,0.134245571361809,Median_Type,4,-0.419188516862965,Median_Type = undivided,0,Otter Tail,CSAH 21,USTH 59
s.56.4.28.002,1497,classification,pred,0.103733744824692,0.116155235874834,0.268681056344321,0.134245571361809,Segment_Cross_Section,2,0.196592583076552,Segment_Cross_Section = 2-lane,0,Otter Tail,CSAH 21,USTH 59
s.56.4.28.002,1497,classification,pred,0.103733744824692,0.116155235874834,0.268681056344321,0.134245571361809,Segment_Design,3,0.192633185432749,Segment_Design = undivided,0,Otter Tail,CSAH 21,USTH 59
s.56.4.28.002,1497,classification,pred,0.103733744824692,0.116155235874834,0.268681056344321,0.134245571361809,MVMT_5yrMillionVMT,2.54,-0.134095477888083,1.95 < MVMT_5yrMillionVMT <= 4.21,0,Otter Tail,CSAH 21,USTH 59
s.56.4.28.002,1497,classification,pred,0.103733744824692,0.116155235874834,0.268681056344321,0.134245571361809,Centerline_Striping,2,0.0823910849478852,Centerline_Striping = present,0,Otter Tail,CSAH 21,USTH 59
s.56.4.28.002,1497,classification,pred,0.103733744824692,0.116155235874834,0.268681056344321,0.134245571361809,Edgeline_Striping,2,0.0483932489476426,Edgeline_Striping = present,0,Otter Tail,CSAH 21,USTH 59
s.56.4.28.002,1497,classification,pred,0.103733744824692,0.116155235874834,0.268681056344321,0.134245571361809,Total_Access_County,65,-0.0492473697234067,52 < Total_Access_County <= 76,0,Otter Tail,CSAH 21,USTH 59
s.56.4.28.002,1497,classification,pred,0.103733744824692,0.116155235874834,0.268681056344321,0.134245571361809,Farm_Access_Count,40,0.0421040696752355,26.6 < Farm_Access_Count,0,Otter Tail,CSAH 21,USTH 59
s.56.4.29.001,1253,classification,pred,0.242653649667629,0.0503756238663409,-0.23130188767732,0.343860162494366,Segment_Cross_Section,2,0.147572901973069,Segment_Cross_Section = 2-lane,0,Otter Tail,CSAH 82,MNTH 210
s.56.4.29.001,1253,classification,pred,0.242653649667629,0.0503756238663409,-0.23130188767732,0.343860162494366,Seg_CrossSection_Design,2,0.163604044097528,Seg_CrossSection_Design = 2-lane undivided,0,Otter Tail,CSAH 82,MNTH 210
s.56.4.29.001,1253,classification,pred,0.242653649667629,0.0503756238663409,-0.23130188767732,0.343860162494366,Centerline_Striping,2,0.0981966364266431,Centerline_Striping = present,0,Otter Tail,CSAH 82,MNTH 210
s.56.4.29.001,1253,classification,pred,0.242653649667629,0.0503756238663409,-0.23130188767732,0.343860162494366,Farm_Access_Count,25,0.06383506675722,14.0 < Farm_Access_Count <= 26.6,0,Otter Tail,CSAH 82,MNTH 210
s.56.4.29.001,1253,classification,pred,0.242653649667629,0.0503756238663409,-0.23130188767732,0.343860162494366,Area_Type,1,0.0516178267897155,Area_Type = rural,0,Otter Tail,CSAH 82,MNTH 210
s.56.4.29.001,1253,classification,pred,0.242653649667629,0.0503756238663409,-0.23130188767732,0.343860162494366,MVMT_5yrMillionVMT,5.59,0.0470913150818779,4.21 < MVMT_5yrMillionVMT <= 10.20,0,Otter Tail,CSAH 82,MNTH 210
s.56.4.29.001,1253,classification,pred,0.242653649667629,0.0503756238663409,-0.23130188767732,0.343860162494366,Rumble_Strips,4,0.0440070907547007,Rumble_Strips = none,0,Otter Tail,CSAH 82,MNTH 210
s.56.4.29.001,1253,classification,pred,0.242653649667629,0.0503756238663409,-0.23130188767732,0.343860162494366,Density_Curve,1.47,-0.038009306840536,1.08 < Density_Curve <= 1.91,0,Otter Tail,CSAH 82,MNTH 210
s.56.4.3.001,835,classification,pred,0.389860025933242,0.0731465441873965,0.620063910815271,0.403656398519209,Median_Width,0,-0.294088722931797,Median_Width <= 3.2,0,Otter Tail,CSAH 10,CSAH 24
s.56.4.3.001,835,classification,pred,0.389860025933242,0.0731465441873965,0.620063910815271,0.403656398519209,Segment_Cross_Section,2,-0.115542963763512,Segment_Cross_Section = 2-lane,0,Otter Tail,CSAH 10,CSAH 24
s.56.4.3.001,835,classification,pred,0.389860025933242,0.0731465441873965,0.620063910815271,0.403656398519209,MVMT_5yrMillionVMT,8.11,0.0710113603824121,4.21 < MVMT_5yrMillionVMT <= 10.20,0,Otter Tail,CSAH 10,CSAH 24
s.56.4.3.001,835,classification,pred,0.389860025933242,0.0731465441873965,0.620063910815271,0.403656398519209,Rumble_Strips,4,-0.0499902841486056,Rumble_Strips = none,0,Otter Tail,CSAH 10,CSAH 24
s.56.4.3.001,835,classification,pred,0.389860025933242,0.0731465441873965,0.620063910815271,0.403656398519209,Residential_Access_Count,57,0.0489363032624286,36 < Residential_Access_Count,0,Otter Tail,CSAH 10,CSAH 24
s.56.4.3.001,835,classification,pred,0.389860025933242,0.0731465441873965,0.620063910815271,0.403656398519209,Commercial_Access_Count,3,0.0482441590466452,1 < Commercial_Access_Count <= 3,0,Otter Tail,CSAH 10,CSAH 24
s.56.4.3.001,835,classification,pred,0.389860025933242,0.0731465441873965,0.620063910815271,0.403656398519209,Total_Access_County,122,0.0365776031119868,76 < Total_Access_County,0,Otter Tail,CSAH 10,CSAH 24
s.56.4.3.001,835,classification,pred,0.389860025933242,0.0731465441873965,0.620063910815271,0.403656398519209,Lane_Width,12,0.0350205332468079,11.5 < Lane_Width <= 12.0,0,Otter Tail,CSAH 10,CSAH 24
s.56.4.3.002,1155,classification,pred,0.27669241172749,0.0531822258023798,0.144027349721191,0.394028034620649,Segment_Cross_Section,2,0.164477813794513,Segment_Cross_Section = 2-lane,0,Otter Tail,CSAH 24,USTH 59
s.56.4.3.002,1155,classification,pred,0.27669241172749,0.0531822258023798,0.144027349721191,0.394028034620649,Median_Width,0,-0.119694961730735,Median_Width <= 3.2,0,Otter Tail,CSAH 24,USTH 59
s.56.4.3.002,1155,classification,pred,0.27669241172749,0.0531822258023798,0.144027349721191,0.394028034620649,Farm_Access_Count,44,0.0709135727757266,26.6 < Farm_Access_Count,0,Otter Tail,CSAH 24,USTH 59
s.56.4.3.002,1155,classification,pred,0.27669241172749,0.0531822258023798,0.144027349721191,0.394028034620649,Rumble_Strips,4,-0.0661148080462563,Rumble_Strips = none,0,Otter Tail,CSAH 24,USTH 59
s.56.4.3.002,1155,classification,pred,0.27669241172749,0.0531822258023798,0.144027349721191,0.394028034620649,Median_Type,4,0.0622841756395992,Median_Type = undivided,0,Otter Tail,CSAH 24,USTH 59
s.56.4.3.002,1155,classification,pred,0.27669241172749,0.0531822258023798,0.144027349721191,0.394028034620649,Seg_CrossSection_Design,2,-0.0589416057714353,Seg_CrossSection_Design = 2-lane undivided,0,Otter Tail,CSAH 24,USTH 59
s.56.4.3.002,1155,classification,pred,0.27669241172749,0.0531822258023798,0.144027349721191,0.394028034620649,Mumble_Strips,2,0.0548730571227782,Mumble_Strips = none,0,Otter Tail,CSAH 24,USTH 59
s.56.4.3.002,1155,classification,pred,0.27669241172749,0.0531822258023798,0.144027349721191,0.394028034620649,MVMT_5yrMillionVMT,8.76,0.0530501201602158,4.21 < MVMT_5yrMillionVMT <= 10.20,0,Otter Tail,CSAH 24,USTH 59
s.56.4.30.001,1321,classification,pred,0.0630281339975284,0.214377879249135,-0.0981794354358149,0.179999948753846,MVMT_5yrMillionVMT,0.59,-0.193915543458553,MVMT_5yrMillionVMT <= 0.80,0,Otter Tail,Wilkin County Line,CSAH 21
s.56.4.30.001,1321,classification,pred,0.0630281339975284,0.214377879249135,-0.0981794354358149,0.179999948753846,Seg_CrossSection_Design,2,0.133322444180254,Seg_CrossSection_Design = 2-lane undivided,0,Otter Tail,Wilkin County Line,CSAH 21
s.56.4.30.001,1321,classification,pred,0.0630281339975284,0.214377879249135,-0.0981794354358149,0.179999948753846,Segment_Design,3,0.090166084118118,Segment_Design = undivided,0,Otter Tail,Wilkin County Line,CSAH 21
s.56.4.30.001,1321,classification,pred,0.0630281339975284,0.214377879249135,-0.0981794354358149,0.179999948753846,Mumble_Strips,2,0.0864417736053507,Mumble_Strips = none,0,Otter Tail,Wilkin County Line,CSAH 21
s.56.4.30.001,1321,classification,pred,0.0630281339975284,0.214377879249135,-0.0981794354358149,0.179999948753846,Shoulder_Width,4.5,0.0710027726198429,3.5 < Shoulder_Width <= 5.0,0,Otter Tail,Wilkin County Line,CSAH 21
s.56.4.30.001,1321,classification,pred,0.0630281339975284,0.214377879249135,-0.0981794354358149,0.179999948753846,Median_Width,0,0.0491434119046687,Median_Width <= 3.2,0,Otter Tail,Wilkin County Line,CSAH 21
s.56.4.30.001,1321,classification,pred,0.0630281339975284,0.214377879249135,-0.0981794354358149,0.179999948753846,Alley_Other_Access_Count,0,-0.0428047764127733,Alley_Other_Access_Count <= 1,0,Otter Tail,Wilkin County Line,CSAH 21
s.56.4.30.001,1321,classification,pred,0.0630281339975284,0.214377879249135,-0.0981794354358149,0.179999948753846,Farm_Access_Count,24,0.0370071829979911,14.0 < Farm_Access_Count <= 26.6,0,Otter Tail,Wilkin County Line,CSAH 21
s.56.4.30.002,1296,classification,pred,0.0938884970431278,0.149189994058505,-0.42598895672324,0.161142879813629,Seg_CrossSection_Design,2,0.271304436076593,Seg_CrossSection_Design = 2-lane undivided,0,Otter Tail,CSAH 21,MNTH 108
s.56.4.30.002,1296,classification,pred,0.0938884970431278,0.149189994058505,-0.42598895672324,0.161142879813629,MVMT_5yrMillionVMT,1.84,-0.162082440902569,0.80 < MVMT_5yrMillionVMT <= 1.95,0,Otter Tail,CSAH 21,MNTH 108
s.56.4.30.002,1296,classification,pred,0.0938884970431278,0.149189994058505,-0.42598895672324,0.161142879813629,Median_Type,4,0.14978094740054,Median_Type = undivided,0,Otter Tail,CSAH 21,MNTH 108
s.56.4.30.002,1296,classification,pred,0.0938884970431278,0.149189994058505,-0.42598895672324,0.161142879813629,Mumble_Strips,2,0.121632234052616,Mumble_Strips = none,0,Otter Tail,CSAH 21,MNTH 108
s.56.4.30.002,1296,classification,pred,0.0938884970431278,0.149189994058505,-0.42598895672324,0.161142879813629,Segment_Cross_Section,2,0.0884550718906145,Segment_Cross_Section = 2-lane,0,Otter Tail,CSAH 21,MNTH 108
s.56.4.30.002,1296,classification,pred,0.0938884970431278,0.149189994058505,-0.42598895672324,0.161142879813629,ADT_vpd,230,0.0378290464912734,ADT_vpd <= 245,0,Otter Tail,CSAH 21,MNTH 108
s.56.4.30.002,1296,classification,pred,0.0938884970431278,0.149189994058505,-0.42598895672324,0.161142879813629,Edge_Risk,1,0.0294907761882306,Edge_Risk = 1,0,Otter Tail,CSAH 21,MNTH 108
s.56.4.30.002,1296,classification,pred,0.0938884970431278,0.149189994058505,-0.42598895672324,0.161142879813629,Access_Density,11.18254669,0.0301263782245669,10.0 < Access_Density <= 12.4,0,Otter Tail,CSAH 21,MNTH 108
s.56.4.31.001,577,classification,pred,0.384168791266305,0.121146773826628,1.21398439177994,0.385105511852043,Median_Width,0,-0.554969925153197,Median_Width <= 3.2,1,Otter Tail,CSAH 4,USTH 59
s.56.4.31.001,577,classification,pred,0.384168791266305,0.121146773826628,1.21398439177994,0.385105511852043,Segment_Design,3,-0.36075451605987,Segment_Design = undivided,1,Otter Tail,CSAH 4,USTH 59
s.56.4.31.001,577,classification,pred,0.384168791266305,0.121146773826628,1.21398439177994,0.385105511852043,Density_Curve,2.15,0.0960813544452885,1.91 < Density_Curve,1,Otter Tail,CSAH 4,USTH 59
s.56.4.31.001,577,classification,pred,0.384168791266305,0.121146773826628,1.21398439177994,0.385105511852043,Residential_Access_Count,47,0.083921596579953,36 < Residential_Access_Count,1,Otter Tail,CSAH 4,USTH 59
s.56.4.31.001,577,classification,pred,0.384168791266305,0.121146773826628,1.21398439177994,0.385105511852043,Segment_Cross_Section,2,-0.105227066733888,Segment_Cross_Section = 2-lane,1,Otter Tail,CSAH 4,USTH 59
s.56.4.31.001,577,classification,pred,0.384168791266305,0.121146773826628,1.21398439177994,0.385105511852043,Mumble_Strips,2,-0.0705970460497699,Mumble_Strips = none,1,Otter Tail,CSAH 4,USTH 59
s.56.4.31.001,577,classification,pred,0.384168791266305,0.121146773826628,1.21398439177994,0.385105511852043,MVMT_5yrMillionVMT,5.64,0.0695568073929918,4.21 < MVMT_5yrMillionVMT <= 10.20,1,Otter Tail,CSAH 4,USTH 59
s.56.4.31.001,577,classification,pred,0.384168791266305,0.121146773826628,1.21398439177994,0.385105511852043,Seg_CrossSection_Design,2,0.11463677466928,Seg_CrossSection_Design = 2-lane undivided,1,Otter Tail,CSAH 4,USTH 59
s.56.4.31.002,332,classification,pred,0.140017770257905,0.122762591602748,0.405491267023814,0.244564802151575,Median_Width,0,-0.192639658395423,Median_Width <= 3.2,0,Otter Tail,USTH 59,CSAH 20
s.56.4.31.002,332,classification,pred,0.140017770257905,0.122762591602748,0.405491267023814,0.244564802151575,MVMT_5yrMillionVMT,2.97,-0.124750702204266,1.95 < MVMT_5yrMillionVMT <= 4.21,0,Otter Tail,USTH 59,CSAH 20
s.56.4.31.002,332,classification,pred,0.140017770257905,0.122762591602748,0.405491267023814,0.244564802151575,Segment_Cross_Section,2,-0.0795081635446769,Segment_Cross_Section = 2-lane,0,Otter Tail,USTH 59,CSAH 20
s.56.4.31.002,332,classification,pred,0.140017770257905,0.122762591602748,0.405491267023814,0.244564802151575,Mumble_Strips,2,0.070633297590754,Mumble_Strips = none,0,Otter Tail,USTH 59,CSAH 20
s.56.4.31.002,332,classification,pred,0.140017770257905,0.122762591602748,0.405491267023814,0.244564802151575,Density_Curve,5.5,0.0643430402171882,1.91 < Density_Curve,0,Otter Tail,USTH 59,CSAH 20
s.56.4.31.002,332,classification,pred,0.140017770257905,0.122762591602748,0.405491267023814,0.244564802151575,Residential_Access_Count,47,0.0635447448857047,36 < Residential_Access_Count,0,Otter Tail,USTH 59,CSAH 20
s.56.4.31.002,332,classification,pred,0.140017770257905,0.122762591602748,0.405491267023814,0.244564802151575,Centerline_Striping,2,0.0596911605650984,Centerline_Striping = present,0,Otter Tail,USTH 59,CSAH 20
s.56.4.31.002,332,classification,pred,0.140017770257905,0.122762591602748,0.405491267023814,0.244564802151575,Seg_CrossSection_Design,2,0.0494708588871913,Seg_CrossSection_Design = 2-lane undivided,0,Otter Tail,USTH 59,CSAH 20
s.56.4.32.001,1560,classification,pred,0.114552458606291,0.122311406032724,0.582375477921246,0.212680396200749,Segment_Cross_Section,2,-0.196054515481643,Segment_Cross_Section = 2-lane,0,Otter Tail,CSAH 7,CSAH 14
s.56.4.32.001,1560,classification,pred,0.114552458606291,0.122311406032724,0.582375477921246,0.212680396200749,Seg_CrossSection_Design,2,-0.178385637967104,Seg_CrossSection_Design = 2-lane undivided,0,Otter Tail,CSAH 7,CSAH 14
s.56.4.32.001,1560,classification,pred,0.114552458606291,0.122311406032724,0.582375477921246,0.212680396200749,Mumble_Strips,2,-0.155121241946442,Mumble_Strips = none,0,Otter Tail,CSAH 7,CSAH 14
s.56.4.32.001,1560,classification,pred,0.114552458606291,0.122311406032724,0.582375477921246,0.212680396200749,Segment_Design,3,0.132510341901559,Segment_Design = undivided,0,Otter Tail,CSAH 7,CSAH 14
s.56.4.32.001,1560,classification,pred,0.114552458606291,0.122311406032724,0.582375477921246,0.212680396200749,MVMT_5yrMillionVMT,2.53,-0.126146665028904,1.95 < MVMT_5yrMillionVMT <= 4.21,0,Otter Tail,CSAH 7,CSAH 14
s.56.4.32.001,1560,classification,pred,0.114552458606291,0.122311406032724,0.582375477921246,0.212680396200749,Access_Density,9.248041292,0.0700182532755487,Access_Density <= 10.0,0,Otter Tail,CSAH 7,CSAH 14
s.56.4.32.001,1560,classification,pred,0.114552458606291,0.122311406032724,0.582375477921246,0.212680396200749,Rumble_Strips,4,0.042411687726045,Rumble_Strips = none,0,Otter Tail,CSAH 7,CSAH 14
s.56.4.32.001,1560,classification,pred,0.114552458606291,0.122311406032724,0.582375477921246,0.212680396200749,Centerline_Striping,2,0.0379610220122678,Centerline_Striping = present,0,Otter Tail,CSAH 7,CSAH 14
s.56.4.33.001,1175,classification,pred,0.129549975123303,0.0854213914015771,0.0623343361680302,0.207885742306124,Mumble_Strips,2,-0.17342714468603,Mumble_Strips = none,0,Otter Tail,CSAH 35,MNTH 210
s.56.4.33.001,1175,classification,pred,0.129549975123303,0.0854213914015771,0.0623343361680302,0.207885742306124,Segment_Design,3,0.147700429896465,Segment_Design = undivided,0,Otter Tail,CSAH 35,MNTH 210
s.56.4.33.001,1175,classification,pred,0.129549975123303,0.0854213914015771,0.0623343361680302,0.207885742306124,Median_Type,4,0.115432665839239,Median_Type = undivided,0,Otter Tail,CSAH 35,MNTH 210
s.56.4.33.001,1175,classification,pred,0.129549975123303,0.0854213914015771,0.0623343361680302,0.207885742306124,Rumble_Strips,4,-0.114750171476339,Rumble_Strips = none,0,Otter Tail,CSAH 35,MNTH 210
s.56.4.33.001,1175,classification,pred,0.129549975123303,0.0854213914015771,0.0623343361680302,0.207885742306124,Edgeline_Striping,2,0.100066221141507,Edgeline_Striping = present,0,Otter Tail,CSAH 35,MNTH 210
s.56.4.33.001,1175,classification,pred,0.129549975123303,0.0854213914015771,0.0623343361680302,0.207885742306124,MVMT_5yrMillionVMT,3.28,-0.0989549385804569,1.95 < MVMT_5yrMillionVMT <= 4.21,0,Otter Tail,CSAH 35,MNTH 210
s.56.4.33.001,1175,classification,pred,0.129549975123303,0.0854213914015771,0.0623343361680302,0.207885742306124,Seg_CrossSection_Design,2,0.0885046819583436,Seg_CrossSection_Design = 2-lane undivided,0,Otter Tail,CSAH 35,MNTH 210
s.56.4.33.001,1175,classification,pred,0.129549975123303,0.0854213914015771,0.0623343361680302,0.207885742306124,Total_Access_County,99,0.06422298534406,76 < Total_Access_County,0,Otter Tail,CSAH 35,MNTH 210
s.56.4.34.001,1287,classification,pred,0.373418782571512,0.618442791515922,0.518140821640964,0.58758304869278,MVMT_5yrMillionVMT,17.12,0.382102237296244,10.20 < MVMT_5yrMillionVMT,0,Otter Tail,CSAH 35,Perham Corp Lmts
s.56.4.34.001,1287,classification,pred,0.373418782571512,0.618442791515922,0.518140821640964,0.58758304869278,Seg_CrossSection_Design,2,-0.143226882002322,Seg_CrossSection_Design = 2-lane undivided,0,Otter Tail,CSAH 35,Perham Corp Lmts
s.56.4.34.001,1287,classification,pred,0.373418782571512,0.618442791515922,0.518140821640964,0.58758304869278,Segment_Cross_Section,2,-0.105718150061387,Segment_Cross_Section = 2-lane,0,Otter Tail,CSAH 35,Perham Corp Lmts
s.56.4.34.001,1287,classification,pred,0.373418782571512,0.618442791515922,0.518140821640964,0.58758304869278,Segment_Design,3,-0.0688251274935171,Segment_Design = undivided,0,Otter Tail,CSAH 35,Perham Corp Lmts
s.56.4.34.001,1287,classification,pred,0.373418782571512,0.618442791515922,0.518140821640964,0.58758304869278,Total_Access_County,79,0.0467472205824549,76 < Total_Access_County,0,Otter Tail,CSAH 35,Perham Corp Lmts
s.56.4.34.001,1287,classification,pred,0.373418782571512,0.618442791515922,0.518140821640964,0.58758304869278,Access_Density,11.24330897,-0.0440771549086005,10.0 < Access_Density <= 12.4,0,Otter Tail,CSAH 35,Perham Corp Lmts
s.56.4.34.001,1287,classification,pred,0.373418782571512,0.618442791515922,0.518140821640964,0.58758304869278,Rumble_Strips,4,-0.0392190591090296,Rumble_Strips = none,0,Otter Tail,CSAH 35,Perham Corp Lmts
s.56.4.34.001,1287,classification,pred,0.373418782571512,0.618442791515922,0.518140821640964,0.58758304869278,Road_Access_Count,21,0.0381344030870374,15 < Road_Access_Count,0,Otter Tail,CSAH 35,Perham Corp Lmts
s.56.4.35.001,1206,classification,pred,0.249812112457183,0.0511801237291912,0.175141538437415,0.320851549195996,Median_Width,0,0.129367532979914,Median_Width <= 3.2,0,Otter Tail,USTH 59,CSAH 82
s.56.4.35.001,1206,classification,pred,0.249812112457183,0.0511801237291912,0.175141538437415,0.320851549195996,Mumble_Strips,2,-0.0851478996956931,Mumble_Strips = none,0,Otter Tail,USTH 59,CSAH 82
s.56.4.35.001,1206,classification,pred,0.249812112457183,0.0511801237291912,0.175141538437415,0.320851549195996,Segment_Design,3,-0.0804412366295543,Segment_Design = undivided,0,Otter Tail,USTH 59,CSAH 82
s.56.4.35.001,1206,classification,pred,0.249812112457183,0.0511801237291912,0.175141538437415,0.320851549195996,Seg_CrossSection_Design,2,0.0742548762184056,Seg_CrossSection_Design = 2-lane undivided,0,Otter Tail,USTH 59,CSAH 82
s.56.4.35.001,1206,classification,pred,0.249812112457183,0.0511801237291912,0.175141538437415,0.320851549195996,MVMT_5yrMillionVMT,5.95,0.0686641064880831,4.21 < MVMT_5yrMillionVMT <= 10.20,0,Otter Tail,USTH 59,CSAH 82
s.56.4.35.001,1206,classification,pred,0.249812112457183,0.0511801237291912,0.175141538437415,0.320851549195996,Context_Zone,1,0.0476942894111749,Context_Zone = agricultural,0,Otter Tail,USTH 59,CSAH 82
s.56.4.35.001,1206,classification,pred,0.249812112457183,0.0511801237291912,0.175141538437415,0.320851549195996,Shoulder_Width,2.5,-0.0380486089933086,Shoulder_Width <= 2.5,0,Otter Tail,USTH 59,CSAH 82
s.56.4.35.001,1206,classification,pred,0.249812112457183,0.0511801237291912,0.175141538437415,0.320851549195996,Rumble_Strips,4,-0.0367504496560524,Rumble_Strips = none,0,Otter Tail,USTH 59,CSAH 82
s.56.4.35.002,22,classification,pred,0.0586902367433534,0.155143981895836,0.445320743721629,-0.00903503665597358,Seg_CrossSection_Design,2,-0.263786573968376,Seg_CrossSection_Design = 2-lane undivided,0,Otter Tail,CSAH 82,Court St
s.56.4.35.002,22,classification,pred,0.0586902367433534,0.155143981895836,0.445320743721629,-0.00903503665597358,Segment_Design,3,0.199506460827321,Segment_Design = undivided,0,Otter Tail,CSAH 82,Court St
